-6.9825	-12.632	-111
-8.2474	-13.877	-111
-9.7145	-15.123	-111
-10.726	-16.279	-111
-11.789	-17.436	-111
-12.75	-18.503	-111
-13.661	-19.927	-111
-14.926	-21.706	-111
-17.253	-25.62	-111
-18.316	-27.577	-111
-19.48	-29.445	-111
-20.542	-31.313	-111
-21.554	-33.004	-111
-22.667	-34.783	-111
-24.185	-37.629	-111
-25.552	-39.586	-111
-27.069	-41.632	-111
-28.181	-43.145	-111
-29.347	-44.569	-111
-30.358	-45.636	-111
-31.471	-46.704	-111
-32.837	-47.416	-111
-34.051	-47.683	-111
-35.065	-46.704	-111
-36.177	-45.636	-111
-37.188	-44.658	-111
-37.795	-43.767	-111
-38.758	-41.543	-111
-39.616	-39.23	-111
-40.223	-37.896	-111
-40.78	-36.384	-111
-41.288	-34.783	-111
-41.742	-33.182	-111
-42.146	-31.491	-111
-42.804	-29.001	-111
-43.21	-27.132	-111
-43.564	-25.175	-111
-43.767	-24.019	-111
-43.967	-23.307	-111
